Date,Time,ModelName,ModelCode,Defects,Result,PoseNumber
06-05-2025 00:00:00,06-05-2025 14:46:25,HONDA350,"20002953-000707-1225-Rev-001",["#C127"],True,2
06-05-2025 00:00:00,06-05-2025 14:46:25,HONDA350,"20002953-000707-1225-Rev-001",["#C126","#X1"],True,3
06-05-2025 00:00:00,06-05-2025 14:46:26,HONDA350,"20002953-000707-1225-Rev-001",["#C105","#C116","#C47","#C49","#C18","#D21","#D108","#D106","#C103","#C115"],True,4
06-05-2025 00:00:00,06-05-2025 14:46:26,HONDA350,"20002953-000707-1225-Rev-001",["#R66","#C16","#L14","#R10","#F10"],True,5
06-05-2025 00:00:00,06-05-2025 14:46:27,HONDA350,"20002953-000707-1225-Rev-001",["#L1","#C10","#C21","#C13","#C12","#L10","#C15","#W10","#D10"],True,6
06-05-2025 00:00:00,06-05-2025 14:46:27,HONDA350,"20002953-000707-1225-Rev-001",["#C17","#C18","#C49","#C34"],True,7
06-05-2025 00:00:00,06-05-2025 14:46:27,HONDA350,"20002953-000707-1225-Rev-001",["#C122","#C102"],True,8
06-05-2025 00:00:00,06-05-2025 14:46:28,HONDA350,"20002953-000707-1225-Rev-001",["#C149","#F100","#C110","#RE100","#L101","#TEMPSENSOR"],True,9
06-05-2025 00:00:00,06-05-2025 14:46:28,HONDA350,"20002953-000707-1225-Rev-001",["#C117"],True,10
06-05-2025 00:00:00,06-05-2025 14:46:29,HONDA350,"20002953-000708-1225-Rev-001",["#C127"],True,12
06-05-2025 00:00:00,06-05-2025 14:46:30,HONDA350,"20002953-000708-1225-Rev-001",["#C126","#X1"],True,13
06-05-2025 00:00:00,06-05-2025 14:46:30,HONDA350,"20002953-000708-1225-Rev-001",["#C105","#C116","#C47","#C49","#C18","#D21","#D108","#D106","#C103","#C115"],True,14
06-05-2025 00:00:00,06-05-2025 14:46:31,HONDA350,"20002953-000708-1225-Rev-001",["#R66","#C16","#L14","#R10","#F10"],True,15
06-05-2025 00:00:00,06-05-2025 14:46:31,HONDA350,"20002953-000708-1225-Rev-001",["#L1","#C10","#C21","#C13","#C12","#L10","#C15","#W10","#D10"],True,16
06-05-2025 00:00:00,06-05-2025 14:46:32,HONDA350,"20002953-000708-1225-Rev-001",["#C17","#C18","#C49","#C34"],True,17
06-05-2025 00:00:00,06-05-2025 14:46:32,HONDA350,"20002953-000708-1225-Rev-001",["#C122","#C102"],True,18
06-05-2025 00:00:00,06-05-2025 14:46:32,HONDA350,"20002953-000708-1225-Rev-001",["#C149","#F100","#C110","#RE100","#L101","#TEMPSENSOR"],True,19
06-05-2025 00:00:00,06-05-2025 14:46:33,HONDA350,"20002953-000708-1225-Rev-001",["#C117"],True,20
06-05-2025 00:00:00,06-05-2025 14:47:02,HONDA350,"20002953-000709-1225-Rev-001",["#C127"],True,2
06-05-2025 00:00:00,06-05-2025 14:47:02,HONDA350,"20002953-000709-1225-Rev-001",["#C126","#X1"],True,3
06-05-2025 00:00:00,06-05-2025 14:47:03,HONDA350,"20002953-000709-1225-Rev-001",["#C105","#C116","#C47","#C49","#C18","#D21","#D108","#D106","#C103","#C115"],True,4
06-05-2025 00:00:00,06-05-2025 14:47:03,HONDA350,"20002953-000709-1225-Rev-001",["#R66","#C16","#L14","#R10","#F10"],False,5
06-05-2025 00:00:00,06-05-2025 14:47:04,HONDA350,"20002953-000709-1225-Rev-001",["#L1","#C10","#C21","#C13","#C12","#L10","#C15","#W10","#D10"],True,6
06-05-2025 00:00:00,06-05-2025 14:47:04,HONDA350,"20002953-000709-1225-Rev-001",["#C17","#C18","#C49","#C34"],True,7
06-05-2025 00:00:00,06-05-2025 14:47:04,HONDA350,"20002953-000709-1225-Rev-001",["#C122","#C102"],True,8
06-05-2025 00:00:00,06-05-2025 14:47:05,HONDA350,"20002953-000709-1225-Rev-001",["#C149","#F100","#C110","#RE100","#L101","#TEMPSENSOR"],True,9
06-05-2025 00:00:00,06-05-2025 14:47:05,HONDA350,"20002953-000709-1225-Rev-001",["#C117"],True,10
06-05-2025 00:00:00,06-05-2025 14:47:06,HONDA350,"20002953-000710-1225-Rev-001",["#C127"],True,12
06-05-2025 00:00:00,06-05-2025 14:47:06,HONDA350,"20002953-000710-1225-Rev-001",["#C126","#X1"],True,13
06-05-2025 00:00:00,06-05-2025 14:47:07,HONDA350,"20002953-000710-1225-Rev-001",["#C105","#C116","#C47","#C49","#C18","#D21","#D108","#D106","#C103","#C115"],True,14
06-05-2025 00:00:00,06-05-2025 14:47:08,HONDA350,"20002953-000710-1225-Rev-001",["#R66","#C16","#L14","#R10","#F10"],False,15
06-05-2025 00:00:00,06-05-2025 14:47:08,HONDA350,"20002953-000710-1225-Rev-001",["#L1","#C10","#C21","#C13","#C12","#L10","#C15","#W10","#D10"],True,16
06-05-2025 00:00:00,06-05-2025 14:47:08,HONDA350,"20002953-000710-1225-Rev-001",["#C17","#C18","#C49","#C34"],True,17
06-05-2025 00:00:00,06-05-2025 14:47:09,HONDA350,"20002953-000710-1225-Rev-001",["#C122","#C102"],True,18
06-05-2025 00:00:00,06-05-2025 14:47:09,HONDA350,"20002953-000710-1225-Rev-001",["#C149","#F100","#C110","#RE100","#L101","#TEMPSENSOR"],True,19
06-05-2025 00:00:00,06-05-2025 14:47:10,HONDA350,"20002953-000710-1225-Rev-001",["#C117"],True,20
06-05-2025 00:00:00,06-05-2025 14:48:05,HONDA350,"nocodefound",["#C127"],True,2
06-05-2025 00:00:00,06-05-2025 14:48:05,HONDA350,"nocodefound",["#C126","#X1"],True,3
06-05-2025 00:00:00,06-05-2025 14:48:06,HONDA350,"nocodefound",["#C105","#C116","#C47","#C49","#C18","#D21","#D108","#D106","#C103","#C115"],True,4
06-05-2025 00:00:00,06-05-2025 14:48:06,HONDA350,"nocodefound",["#R66","#C16","#L14","#R10","#F10"],False,5
06-05-2025 00:00:00,06-05-2025 14:48:07,HONDA350,"nocodefound",["#L1","#C10","#C21","#C13","#C12","#L10","#C15","#W10","#D10"],True,6
06-05-2025 00:00:00,06-05-2025 14:48:07,HONDA350,"nocodefound",["#C17","#C18","#C49","#C34"],True,7
06-05-2025 00:00:00,06-05-2025 14:48:08,HONDA350,"nocodefound",["#C122","#C102"],True,8
06-05-2025 00:00:00,06-05-2025 14:48:08,HONDA350,"nocodefound",["#C149","#F100","#C110","#RE100","#L101","#TEMPSENSOR"],True,9
06-05-2025 00:00:00,06-05-2025 14:48:08,HONDA350,"nocodefound",["#C117"],True,10
06-05-2025 00:00:00,06-05-2025 14:48:09,HONDA350,"20002953-000710-1225-Rev-001",["#C127"],True,12
06-05-2025 00:00:00,06-05-2025 14:48:10,HONDA350,"20002953-000710-1225-Rev-001",["#C126","#X1"],True,13
06-05-2025 00:00:00,06-05-2025 14:48:11,HONDA350,"20002953-000710-1225-Rev-001",["#C105","#C116","#C47","#C49","#C18","#D21","#D108","#D106","#C103","#C115"],True,14
06-05-2025 00:00:00,06-05-2025 14:48:11,HONDA350,"20002953-000710-1225-Rev-001",["#R66","#C16","#L14","#R10","#F10"],True,15
06-05-2025 00:00:00,06-05-2025 14:48:11,HONDA350,"20002953-000710-1225-Rev-001",["#L1","#C10","#C21","#C13","#C12","#L10","#C15","#W10","#D10"],True,16
06-05-2025 00:00:00,06-05-2025 14:48:12,HONDA350,"20002953-000710-1225-Rev-001",["#C17","#C18","#C49","#C34"],True,17
06-05-2025 00:00:00,06-05-2025 14:48:12,HONDA350,"20002953-000710-1225-Rev-001",["#C122","#C102"],True,18
06-05-2025 00:00:00,06-05-2025 14:48:13,HONDA350,"20002953-000710-1225-Rev-001",["#C149","#F100","#C110","#RE100","#L101","#TEMPSENSOR"],True,19
06-05-2025 00:00:00,06-05-2025 14:48:13,HONDA350,"20002953-000710-1225-Rev-001",["#C117"],True,20
06-05-2025 00:00:00,06-05-2025 14:48:27,HONDA350,"20002953-000709-1225-Rev-001",["#C127"],True,2
06-05-2025 00:00:00,06-05-2025 14:48:28,HONDA350,"20002953-000709-1225-Rev-001",["#C126","#X1"],True,3
06-05-2025 00:00:00,06-05-2025 14:48:28,HONDA350,"20002953-000709-1225-Rev-001",["#C105","#C116","#C47","#C49","#C18","#D21","#D108","#D106","#C103","#C115"],True,4
06-05-2025 00:00:00,06-05-2025 14:48:29,HONDA350,"20002953-000709-1225-Rev-001",["#R66","#C16","#L14","#R10","#F10"],False,5
06-05-2025 00:00:00,06-05-2025 14:48:29,HONDA350,"20002953-000709-1225-Rev-001",["#L1","#C10","#C21","#C13","#C12","#L10","#C15","#W10","#D10"],True,6
06-05-2025 00:00:00,06-05-2025 14:48:30,HONDA350,"20002953-000709-1225-Rev-001",["#C17","#C18","#C49","#C34"],True,7
06-05-2025 00:00:00,06-05-2025 14:48:30,HONDA350,"20002953-000709-1225-Rev-001",["#C122","#C102"],True,8
06-05-2025 00:00:00,06-05-2025 14:48:30,HONDA350,"20002953-000709-1225-Rev-001",["#C149","#F100","#C110","#RE100","#L101","#TEMPSENSOR"],True,9
06-05-2025 00:00:00,06-05-2025 14:48:31,HONDA350,"20002953-000709-1225-Rev-001",["#C117"],True,10
06-05-2025 00:00:00,06-05-2025 14:48:32,HONDA350,"20002953-000710-1225-Rev-001",["#C127"],True,12
06-05-2025 00:00:00,06-05-2025 14:48:32,HONDA350,"20002953-000710-1225-Rev-001",["#C126","#X1"],True,13
06-05-2025 00:00:00,06-05-2025 14:48:33,HONDA350,"20002953-000710-1225-Rev-001",["#C105","#C116","#C47","#C49","#C18","#D21","#D108","#D106","#C103","#C115"],True,14
06-05-2025 00:00:00,06-05-2025 14:48:33,HONDA350,"20002953-000710-1225-Rev-001",["#R66","#C16","#L14","#R10","#F10"],True,15
06-05-2025 00:00:00,06-05-2025 14:48:34,HONDA350,"20002953-000710-1225-Rev-001",["#L1","#C10","#C21","#C13","#C12","#L10","#C15","#W10","#D10"],True,16
06-05-2025 00:00:00,06-05-2025 14:48:34,HONDA350,"20002953-000710-1225-Rev-001",["#C17","#C18","#C49","#C34"],True,17
06-05-2025 00:00:00,06-05-2025 14:48:34,HONDA350,"20002953-000710-1225-Rev-001",["#C122","#C102"],True,18
06-05-2025 00:00:00,06-05-2025 14:48:35,HONDA350,"20002953-000710-1225-Rev-001",["#C149","#F100","#C110","#RE100","#L101","#TEMPSENSOR"],True,19
06-05-2025 00:00:00,06-05-2025 14:48:35,HONDA350,"20002953-000710-1225-Rev-001",["#C117"],True,20
06-05-2025 00:00:00,06-05-2025 14:51:04,HONDA350,"20002953-000709-1225-Rev-001",["#C127"],True,2
06-05-2025 00:00:00,06-05-2025 14:51:04,HONDA350,"20002953-000709-1225-Rev-001",["#C126","#X1"],True,3
06-05-2025 00:00:00,06-05-2025 14:51:05,HONDA350,"20002953-000709-1225-Rev-001",["#C105","#C116","#C47","#C49","#C18","#D21","#D108","#D106","#C103","#C115"],True,4
06-05-2025 00:00:00,06-05-2025 14:51:05,HONDA350,"20002953-000709-1225-Rev-001",["#R66","#C16","#L14","#R10","#F10"],True,5
06-05-2025 00:00:00,06-05-2025 14:51:06,HONDA350,"20002953-000709-1225-Rev-001",["#L1","#C10","#C21","#C13","#C12","#L10","#C15","#W10","#D10"],True,6
06-05-2025 00:00:00,06-05-2025 14:51:06,HONDA350,"20002953-000709-1225-Rev-001",["#C17","#C18","#C49","#C34"],True,7
06-05-2025 00:00:00,06-05-2025 14:51:06,HONDA350,"20002953-000709-1225-Rev-001",["#C122","#C102"],True,8
06-05-2025 00:00:00,06-05-2025 14:51:07,HONDA350,"20002953-000709-1225-Rev-001",["#C149","#F100","#C110","#RE100","#L101","#TEMPSENSOR"],True,9
06-05-2025 00:00:00,06-05-2025 14:51:07,HONDA350,"20002953-000709-1225-Rev-001",["#C117"],True,10
06-05-2025 00:00:00,06-05-2025 14:51:08,HONDA350,"20002953-000710-1225-Rev-001",["#C127"],True,12
06-05-2025 00:00:00,06-05-2025 14:51:09,HONDA350,"20002953-000710-1225-Rev-001",["#C126","#X1"],True,13
06-05-2025 00:00:00,06-05-2025 14:51:10,HONDA350,"20002953-000710-1225-Rev-001",["#C105","#C116","#C47","#C49","#C18","#D21","#D108","#D106","#C103","#C115"],True,14
06-05-2025 00:00:00,06-05-2025 14:51:10,HONDA350,"20002953-000710-1225-Rev-001",["#R66","#C16","#L14","#R10","#F10"],True,15
06-05-2025 00:00:00,06-05-2025 14:51:10,HONDA350,"20002953-000710-1225-Rev-001",["#L1","#C10","#C21","#C13","#C12","#L10","#C15","#W10","#D10"],True,16
06-05-2025 00:00:00,06-05-2025 14:51:11,HONDA350,"20002953-000710-1225-Rev-001",["#C17","#C18","#C49","#C34"],True,17
06-05-2025 00:00:00,06-05-2025 14:51:11,HONDA350,"20002953-000710-1225-Rev-001",["#C122","#C102"],True,18
06-05-2025 00:00:00,06-05-2025 14:51:11,HONDA350,"20002953-000710-1225-Rev-001",["#C149","#F100","#C110","#RE100","#L101","#TEMPSENSOR"],True,19
06-05-2025 00:00:00,06-05-2025 14:51:12,HONDA350,"20002953-000710-1225-Rev-001",["#C117"],True,20
06-05-2025 00:00:00,06-05-2025 14:51:41,HONDA350,"20002953-000703-1225-Rev-001",["#C127"],True,2
06-05-2025 00:00:00,06-05-2025 14:51:41,HONDA350,"20002953-000703-1225-Rev-001",["#C126","#X1"],True,3
06-05-2025 00:00:00,06-05-2025 14:51:42,HONDA350,"20002953-000703-1225-Rev-001",["#C105","#C116","#C47","#C49","#C18","#D21","#D108","#D106","#C103","#C115"],True,4
06-05-2025 00:00:00,06-05-2025 14:51:42,HONDA350,"20002953-000703-1225-Rev-001",["#R66","#C16","#L14","#R10","#F10"],True,5
06-05-2025 00:00:00,06-05-2025 14:51:42,HONDA350,"20002953-000703-1225-Rev-001",["#L1","#C10","#C21","#C13","#C12","#L10","#C15","#W10","#D10"],True,6
06-05-2025 00:00:00,06-05-2025 14:51:43,HONDA350,"20002953-000703-1225-Rev-001",["#C17","#C18","#C49","#C34"],True,7
06-05-2025 00:00:00,06-05-2025 14:51:43,HONDA350,"20002953-000703-1225-Rev-001",["#C122","#C102"],True,8
06-05-2025 00:00:00,06-05-2025 14:51:44,HONDA350,"20002953-000703-1225-Rev-001",["#C149","#F100","#C110","#RE100","#L101","#TEMPSENSOR"],True,9
06-05-2025 00:00:00,06-05-2025 14:51:44,HONDA350,"20002953-000703-1225-Rev-001",["#C117"],True,10
06-05-2025 00:00:00,06-05-2025 14:51:45,HONDA350,"20002953-000704-1225-Rev-001",["#C127"],True,12
06-05-2025 00:00:00,06-05-2025 14:51:45,HONDA350,"20002953-000704-1225-Rev-001",["#C126","#X1"],True,13
06-05-2025 00:00:00,06-05-2025 14:51:46,HONDA350,"20002953-000704-1225-Rev-001",["#C105","#C116","#C47","#C49","#C18","#D21","#D108","#D106","#C103","#C115"],True,14
06-05-2025 00:00:00,06-05-2025 14:51:46,HONDA350,"20002953-000704-1225-Rev-001",["#R66","#C16","#L14","#R10","#F10"],True,15
06-05-2025 00:00:00,06-05-2025 14:51:47,HONDA350,"20002953-000704-1225-Rev-001",["#L1","#C10","#C21","#C13","#C12","#L10","#C15","#W10","#D10"],True,16
06-05-2025 00:00:00,06-05-2025 14:51:47,HONDA350,"20002953-000704-1225-Rev-001",["#C17","#C18","#C49","#C34"],True,17
06-05-2025 00:00:00,06-05-2025 14:51:48,HONDA350,"20002953-000704-1225-Rev-001",["#C122","#C102"],True,18
06-05-2025 00:00:00,06-05-2025 14:51:48,HONDA350,"20002953-000704-1225-Rev-001",["#C149","#F100","#C110","#RE100","#L101","#TEMPSENSOR"],False,19
06-05-2025 00:00:00,06-05-2025 14:51:48,HONDA350,"20002953-000704-1225-Rev-001",["#C117"],True,20
06-05-2025 00:00:00,06-05-2025 14:53:18,HONDA350,"20002953-001259-1225-Rev-001",["#C127"],True,2
06-05-2025 00:00:00,06-05-2025 14:53:18,HONDA350,"20002953-001259-1225-Rev-001",["#C126","#X1"],True,3
06-05-2025 00:00:00,06-05-2025 14:53:19,HONDA350,"20002953-001259-1225-Rev-001",["#C105","#C116","#C47","#C49","#C18","#D21","#D108","#D106","#C103","#C115"],True,4
06-05-2025 00:00:00,06-05-2025 14:53:19,HONDA350,"20002953-001259-1225-Rev-001",["#R66","#C16","#L14","#R10","#F10"],False,5
06-05-2025 00:00:00,06-05-2025 14:53:20,HONDA350,"20002953-001259-1225-Rev-001",["#L1","#C10","#C21","#C13","#C12","#L10","#C15","#W10","#D10"],True,6
06-05-2025 00:00:00,06-05-2025 14:53:20,HONDA350,"20002953-001259-1225-Rev-001",["#C17","#C18","#C49","#C34"],True,7
06-05-2025 00:00:00,06-05-2025 14:53:20,HONDA350,"20002953-001259-1225-Rev-001",["#C122","#C102"],True,8
06-05-2025 00:00:00,06-05-2025 14:53:21,HONDA350,"20002953-001259-1225-Rev-001",["#C149","#F100","#C110","#RE100","#L101","#TEMPSENSOR"],True,9
06-05-2025 00:00:00,06-05-2025 14:53:21,HONDA350,"20002953-001259-1225-Rev-001",["#C117"],True,10
06-05-2025 00:00:00,06-05-2025 14:53:22,HONDA350,"20002953-001260-1225-Rev-001",["#C127"],True,12
06-05-2025 00:00:00,06-05-2025 14:53:23,HONDA350,"20002953-001260-1225-Rev-001",["#C126","#X1"],True,13
06-05-2025 00:00:00,06-05-2025 14:53:24,HONDA350,"20002953-001260-1225-Rev-001",["#C105","#C116","#C47","#C49","#C18","#D21","#D108","#D106","#C103","#C115"],True,14
06-05-2025 00:00:00,06-05-2025 14:53:24,HONDA350,"20002953-001260-1225-Rev-001",["#R66","#C16","#L14","#R10","#F10"],True,15
06-05-2025 00:00:00,06-05-2025 14:53:24,HONDA350,"20002953-001260-1225-Rev-001",["#L1","#C10","#C21","#C13","#C12","#L10","#C15","#W10","#D10"],True,16
06-05-2025 00:00:00,06-05-2025 14:53:25,HONDA350,"20002953-001260-1225-Rev-001",["#C17","#C18","#C49","#C34"],True,17
06-05-2025 00:00:00,06-05-2025 14:53:25,HONDA350,"20002953-001260-1225-Rev-001",["#C122","#C102"],True,18
06-05-2025 00:00:00,06-05-2025 14:53:25,HONDA350,"20002953-001260-1225-Rev-001",["#C149","#F100","#C110","#RE100","#L101","#TEMPSENSOR"],True,19
06-05-2025 00:00:00,06-05-2025 14:53:26,HONDA350,"20002953-001260-1225-Rev-001",["#C117"],True,20
06-05-2025 00:00:00,06-05-2025 14:54:11,HONDA350,"20002953-001259-1225-Rev-001",["#C127"],True,2
06-05-2025 00:00:00,06-05-2025 14:54:12,HONDA350,"20002953-001259-1225-Rev-001",["#C126","#X1"],True,3
06-05-2025 00:00:00,06-05-2025 14:54:12,HONDA350,"20002953-001259-1225-Rev-001",["#C105","#C116","#C47","#C49","#C18","#D21","#D108","#D106","#C103","#C115"],True,4
06-05-2025 00:00:00,06-05-2025 14:54:13,HONDA350,"20002953-001259-1225-Rev-001",["#R66","#C16","#L14","#R10","#F10"],False,5
06-05-2025 00:00:00,06-05-2025 14:54:13,HONDA350,"20002953-001259-1225-Rev-001",["#L1","#C10","#C21","#C13","#C12","#L10","#C15","#W10","#D10"],True,6
06-05-2025 00:00:00,06-05-2025 14:54:13,HONDA350,"20002953-001259-1225-Rev-001",["#C17","#C18","#C49","#C34"],True,7
06-05-2025 00:00:00,06-05-2025 14:54:14,HONDA350,"20002953-001259-1225-Rev-001",["#C122","#C102"],True,8
06-05-2025 00:00:00,06-05-2025 14:54:14,HONDA350,"20002953-001259-1225-Rev-001",["#C149","#F100","#C110","#RE100","#L101","#TEMPSENSOR"],True,9
06-05-2025 00:00:00,06-05-2025 14:54:15,HONDA350,"20002953-001259-1225-Rev-001",["#C117"],True,10
06-05-2025 00:00:00,06-05-2025 14:54:16,HONDA350,"20002953-001260-1225-Rev-001",["#C127"],True,12
06-05-2025 00:00:00,06-05-2025 14:54:16,HONDA350,"20002953-001260-1225-Rev-001",["#C126","#X1"],True,13
06-05-2025 00:00:00,06-05-2025 14:54:17,HONDA350,"20002953-001260-1225-Rev-001",["#C105","#C116","#C47","#C49","#C18","#D21","#D108","#D106","#C103","#C115"],True,14
06-05-2025 00:00:00,06-05-2025 14:54:17,HONDA350,"20002953-001260-1225-Rev-001",["#R66","#C16","#L14","#R10","#F10"],True,15
06-05-2025 00:00:00,06-05-2025 14:54:18,HONDA350,"20002953-001260-1225-Rev-001",["#L1","#C10","#C21","#C13","#C12","#L10","#C15","#W10","#D10"],True,16
06-05-2025 00:00:00,06-05-2025 14:54:18,HONDA350,"20002953-001260-1225-Rev-001",["#C17","#C18","#C49","#C34"],True,17
06-05-2025 00:00:00,06-05-2025 14:54:18,HONDA350,"20002953-001260-1225-Rev-001",["#C122","#C102"],True,18
06-05-2025 00:00:00,06-05-2025 14:54:19,HONDA350,"20002953-001260-1225-Rev-001",["#C149","#F100","#C110","#RE100","#L101","#TEMPSENSOR"],True,19
06-05-2025 00:00:00,06-05-2025 14:54:19,HONDA350,"20002953-001260-1225-Rev-001",["#C117"],True,20
06-05-2025 00:00:00,06-05-2025 14:54:54,HONDA350,"20002953-001259-1225-Rev-001",["#C127"],True,2
06-05-2025 00:00:00,06-05-2025 14:54:54,HONDA350,"20002953-001259-1225-Rev-001",["#C126","#X1"],True,3
06-05-2025 00:00:00,06-05-2025 14:54:55,HONDA350,"20002953-001259-1225-Rev-001",["#C105","#C116","#C47","#C49","#C18","#D21","#D108","#D106","#C103","#C115"],True,4
06-05-2025 00:00:00,06-05-2025 14:54:55,HONDA350,"20002953-001259-1225-Rev-001",["#R66","#C16","#L14","#R10","#F10"],False,5
06-05-2025 00:00:00,06-05-2025 14:54:56,HONDA350,"20002953-001259-1225-Rev-001",["#L1","#C10","#C21","#C13","#C12","#L10","#C15","#W10","#D10"],True,6
06-05-2025 00:00:00,06-05-2025 14:54:56,HONDA350,"20002953-001259-1225-Rev-001",["#C17","#C18","#C49","#C34"],True,7
06-05-2025 00:00:00,06-05-2025 14:54:56,HONDA350,"20002953-001259-1225-Rev-001",["#C122","#C102"],True,8
06-05-2025 00:00:00,06-05-2025 14:54:57,HONDA350,"20002953-001259-1225-Rev-001",["#C149","#F100","#C110","#RE100","#L101","#TEMPSENSOR"],True,9
06-05-2025 00:00:00,06-05-2025 14:54:57,HONDA350,"20002953-001259-1225-Rev-001",["#C117"],True,10
06-05-2025 00:00:00,06-05-2025 14:54:58,HONDA350,"20002953-001260-1225-Rev-001",["#C127"],True,12
06-05-2025 00:00:00,06-05-2025 14:54:59,HONDA350,"20002953-001260-1225-Rev-001",["#C126","#X1"],True,13
06-05-2025 00:00:00,06-05-2025 14:54:59,HONDA350,"20002953-001260-1225-Rev-001",["#C105","#C116","#C47","#C49","#C18","#D21","#D108","#D106","#C103","#C115"],True,14
06-05-2025 00:00:00,06-05-2025 14:55:00,HONDA350,"20002953-001260-1225-Rev-001",["#R66","#C16","#L14","#R10","#F10"],True,15
06-05-2025 00:00:00,06-05-2025 14:55:00,HONDA350,"20002953-001260-1225-Rev-001",["#L1","#C10","#C21","#C13","#C12","#L10","#C15","#W10","#D10"],True,16
06-05-2025 00:00:00,06-05-2025 14:55:01,HONDA350,"20002953-001260-1225-Rev-001",["#C17","#C18","#C49","#C34"],True,17
06-05-2025 00:00:00,06-05-2025 14:55:01,HONDA350,"20002953-001260-1225-Rev-001",["#C122","#C102"],True,18
06-05-2025 00:00:00,06-05-2025 14:55:02,HONDA350,"20002953-001260-1225-Rev-001",["#C149","#F100","#C110","#RE100","#L101","#TEMPSENSOR"],True,19
06-05-2025 00:00:00,06-05-2025 14:55:02,HONDA350,"20002953-001260-1225-Rev-001",["#C117"],True,20
06-05-2025 00:00:00,06-05-2025 14:55:47,HONDA350,"20002953-001259-1225-Rev-001",["#C127"],True,2
06-05-2025 00:00:00,06-05-2025 14:55:48,HONDA350,"20002953-001259-1225-Rev-001",["#C126","#X1"],True,3
06-05-2025 00:00:00,06-05-2025 14:55:49,HONDA350,"20002953-001259-1225-Rev-001",["#C105","#C116","#C47","#C49","#C18","#D21","#D108","#D106","#C103","#C115"],True,4
06-05-2025 00:00:00,06-05-2025 14:55:49,HONDA350,"20002953-001259-1225-Rev-001",["#R66","#C16","#L14","#R10","#F10"],True,5
06-05-2025 00:00:00,06-05-2025 14:55:49,HONDA350,"20002953-001259-1225-Rev-001",["#L1","#C10","#C21","#C13","#C12","#L10","#C15","#W10","#D10"],True,6
06-05-2025 00:00:00,06-05-2025 14:55:50,HONDA350,"20002953-001259-1225-Rev-001",["#C17","#C18","#C49","#C34"],True,7
06-05-2025 00:00:00,06-05-2025 14:55:50,HONDA350,"20002953-001259-1225-Rev-001",["#C122","#C102"],True,8
06-05-2025 00:00:00,06-05-2025 14:55:51,HONDA350,"20002953-001259-1225-Rev-001",["#C149","#F100","#C110","#RE100","#L101","#TEMPSENSOR"],True,9
06-05-2025 00:00:00,06-05-2025 14:55:51,HONDA350,"20002953-001259-1225-Rev-001",["#C117"],True,10
06-05-2025 00:00:00,06-05-2025 14:55:52,HONDA350,"20002953-001260-1225-Rev-001",["#C127"],True,12
06-05-2025 00:00:00,06-05-2025 14:55:52,HONDA350,"20002953-001260-1225-Rev-001",["#C126","#X1"],True,13
06-05-2025 00:00:00,06-05-2025 14:55:53,HONDA350,"20002953-001260-1225-Rev-001",["#C105","#C116","#C47","#C49","#C18","#D21","#D108","#D106","#C103","#C115"],True,14
06-05-2025 00:00:00,06-05-2025 14:55:53,HONDA350,"20002953-001260-1225-Rev-001",["#R66","#C16","#L14","#R10","#F10"],True,15
06-05-2025 00:00:00,06-05-2025 14:55:54,HONDA350,"20002953-001260-1225-Rev-001",["#L1","#C10","#C21","#C13","#C12","#L10","#C15","#W10","#D10"],True,16
06-05-2025 00:00:00,06-05-2025 14:55:54,HONDA350,"20002953-001260-1225-Rev-001",["#C17","#C18","#C49","#C34"],True,17
06-05-2025 00:00:00,06-05-2025 14:55:54,HONDA350,"20002953-001260-1225-Rev-001",["#C122","#C102"],True,18
06-05-2025 00:00:00,06-05-2025 14:55:55,HONDA350,"20002953-001260-1225-Rev-001",["#C149","#F100","#C110","#RE100","#L101","#TEMPSENSOR"],True,19
06-05-2025 00:00:00,06-05-2025 14:55:55,HONDA350,"20002953-001260-1225-Rev-001",["#C117"],True,20
06-05-2025 00:00:00,06-05-2025 14:56:24,HONDA350,"20002953-001297-1225-Rev-001",["#C127"],True,2
06-05-2025 00:00:00,06-05-2025 14:56:25,HONDA350,"20002953-001297-1225-Rev-001",["#C126","#X1"],True,3
06-05-2025 00:00:00,06-05-2025 14:56:25,HONDA350,"20002953-001297-1225-Rev-001",["#C105","#C116","#C47","#C49","#C18","#D21","#D108","#D106","#C103","#C115"],True,4
06-05-2025 00:00:00,06-05-2025 14:56:26,HONDA350,"20002953-001297-1225-Rev-001",["#R66","#C16","#L14","#R10","#F10"],True,5
06-05-2025 00:00:00,06-05-2025 14:56:26,HONDA350,"20002953-001297-1225-Rev-001",["#L1","#C10","#C21","#C13","#C12","#L10","#C15","#W10","#D10"],True,6
06-05-2025 00:00:00,06-05-2025 14:56:27,HONDA350,"20002953-001297-1225-Rev-001",["#C17","#C18","#C49","#C34"],True,7
06-05-2025 00:00:00,06-05-2025 14:56:27,HONDA350,"20002953-001297-1225-Rev-001",["#C122","#C102"],True,8
06-05-2025 00:00:00,06-05-2025 14:56:27,HONDA350,"20002953-001297-1225-Rev-001",["#C149","#F100","#C110","#RE100","#L101","#TEMPSENSOR"],True,9
06-05-2025 00:00:00,06-05-2025 14:56:28,HONDA350,"20002953-001297-1225-Rev-001",["#C117"],True,10
06-05-2025 00:00:00,06-05-2025 14:56:29,HONDA350,"20002953-001298-1225-Rev-001",["#C127"],True,12
06-05-2025 00:00:00,06-05-2025 14:56:29,HONDA350,"20002953-001298-1225-Rev-001",["#C126","#X1"],True,13
