Date,Time,ModelName,ModelCode,Defects,Result,PoseNumber
25-04-2025 00:00:00,25-04-2025 15:59:36,TVS650,"nocodefound",["Unable to locate ROI","#C11","#C120","#C109","#C114","#BLACKBOX","#GRAYPIPE","#R162","#R165"],False,5
25-04-2025 00:00:00,25-04-2025 15:59:36,TVS650,"nocodefound",["Unable to locate ROI","#C117","#F110"],False,6
25-04-2025 00:00:00,25-04-2025 15:59:36,TVS650,"nocodefound",["Unable to locate ROI","#C126","#C116","#C105","#D106","#D108","#C103","#C115"],False,7
25-04-2025 00:00:00,25-04-2025 15:59:37,TVS650,"nocodefound",["Unable to locate ROI","#D49","#D21","#R66","#D14","#D24","#TRANS"],False,8
25-04-2025 00:00:00,25-04-2025 15:59:37,TVS650,"nocodefound",["Unable to locate ROI","#C20","#C17"],False,9
25-04-2025 00:00:00,25-04-2025 15:59:38,TVS650,"nocodefound",["Unable to locate ROI","#F1","#R11"],False,10
25-04-2025 00:00:00,25-04-2025 15:59:39,TVS650,"nocodefound",["Unable to locate ROI","#R34","#C13","#C15"],False,12
25-04-2025 00:00:00,25-04-2025 15:59:39,TVS650,"nocodefound",["Unable to locate ROI","#TRANS","#R15","#R14","#D10","#C18"],False,13
25-04-2025 00:00:00,25-04-2025 15:59:39,TVS650,"nocodefound",["Unable to locate ROI","#C48","#C46","#TRANS","#C34"],False,14
25-04-2025 00:00:00,25-04-2025 15:59:40,TVS650,"nocodefound",["Unable to locate ROI","#C11","#C120","#C109","#C114","#BLACKBOX","#GRAYPIPE","#R162","#R165"],False,15
25-04-2025 00:00:00,25-04-2025 15:59:40,TVS650,"nocodefound",["Unable to locate ROI","#C117","#F110"],False,16
25-04-2025 00:00:00,25-04-2025 15:59:41,TVS650,"nocodefound",["Unable to locate ROI","#C126","#C116","#C105","#D106","#D108","#C103","#C115"],False,17
25-04-2025 00:00:00,25-04-2025 15:59:41,TVS650,"nocodefound",["Unable to locate ROI","#D49","#D21","#R66","#D14","#D24","#TRANS"],False,18
25-04-2025 00:00:00,25-04-2025 15:59:42,TVS650,"nocodefound",["Unable to locate ROI","#C20","#C17"],False,19
25-04-2025 00:00:00,25-04-2025 15:59:42,TVS650,"nocodefound",["Unable to locate ROI","#F1","#R11"],False,20
25-04-2025 00:00:00,25-04-2025 16:04:00,TVS650,"nocodefound",["Unable to locate ROI","#R34","#C13","#C15"],False,2
25-04-2025 00:00:00,25-04-2025 16:04:00,TVS650,"nocodefound",["Unable to locate ROI","#TRANS","#R15","#R14","#D10","#C18"],False,3
25-04-2025 00:00:00,25-04-2025 16:04:00,TVS650,"nocodefound",["Unable to locate ROI","#C48","#C46","#TRANS","#C34"],False,4
25-04-2025 00:00:00,25-04-2025 16:04:01,TVS650,"nocodefound",["Unable to locate ROI","#C11","#C120","#C109","#C114","#BLACKBOX","#GRAYPIPE","#R162","#R165"],False,5
25-04-2025 00:00:00,25-04-2025 16:04:01,TVS650,"nocodefound",["Unable to locate ROI","#C117","#F110"],False,6
25-04-2025 00:00:00,25-04-2025 16:04:02,TVS650,"nocodefound",["Unable to locate ROI","#C126","#C116","#C105","#D106","#D108","#C103","#C115"],False,7
25-04-2025 00:00:00,25-04-2025 16:04:02,TVS650,"nocodefound",["Unable to locate ROI","#D49","#D21","#R66","#D14","#D24","#TRANS"],False,8
25-04-2025 00:00:00,25-04-2025 16:04:03,TVS650,"nocodefound",["Unable to locate ROI","#C20","#C17"],False,9
25-04-2025 00:00:00,25-04-2025 16:04:03,TVS650,"nocodefound",["Unable to locate ROI","#F1","#R11"],False,10
25-04-2025 00:00:00,25-04-2025 16:04:04,TVS650,"nocodefound",["Unable to locate ROI","#R34","#C13","#C15"],False,12
25-04-2025 00:00:00,25-04-2025 16:04:05,TVS650,"nocodefound",["Unable to locate ROI","#TRANS","#R15","#R14","#D10","#C18"],False,13
25-04-2025 00:00:00,25-04-2025 16:04:05,TVS650,"nocodefound",["Unable to locate ROI","#C48","#C46","#TRANS","#C34"],False,14
25-04-2025 00:00:00,25-04-2025 16:04:05,TVS650,"nocodefound",["Unable to locate ROI","#C11","#C120","#C109","#C114","#BLACKBOX","#GRAYPIPE","#R162","#R165"],False,15
25-04-2025 00:00:00,25-04-2025 16:04:06,TVS650,"nocodefound",["Unable to locate ROI","#C117","#F110"],False,16
25-04-2025 00:00:00,25-04-2025 16:04:06,TVS650,"nocodefound",["Unable to locate ROI","#C126","#C116","#C105","#D106","#D108","#C103","#C115"],False,17
25-04-2025 00:00:00,25-04-2025 16:04:07,TVS650,"nocodefound",["Unable to locate ROI","#D49","#D21","#R66","#D14","#D24","#TRANS"],False,18
25-04-2025 00:00:00,25-04-2025 16:04:07,TVS650,"nocodefound",["Unable to locate ROI","#C20","#C17"],False,19
25-04-2025 00:00:00,25-04-2025 16:04:07,TVS650,"nocodefound",["Unable to locate ROI","#F1","#R11"],False,20
25-04-2025 00:00:00,25-04-2025 16:06:32,TVS650,"nocodefound",["Unable to locate ROI","#R34","#C13","#C15"],False,2
25-04-2025 00:00:00,25-04-2025 16:06:33,TVS650,"nocodefound",["Unable to locate ROI","#TRANS","#R15","#R14","#D10","#C18"],False,3
25-04-2025 00:00:00,25-04-2025 16:06:33,TVS650,"nocodefound",["Unable to locate ROI","#C48","#C46","#TRANS","#C34"],False,4
25-04-2025 00:00:00,25-04-2025 16:06:34,TVS650,"nocodefound",["Unable to locate ROI","#C11","#C120","#C109","#C114","#BLACKBOX","#GRAYPIPE","#R162","#R165"],False,5
25-04-2025 00:00:00,25-04-2025 16:06:34,TVS650,"nocodefound",["Unable to locate ROI","#C117","#F110"],False,6
25-04-2025 00:00:00,25-04-2025 16:06:35,TVS650,"nocodefound",["Unable to locate ROI","#C126","#C116","#C105","#D106","#D108","#C103","#C115"],False,7
25-04-2025 00:00:00,25-04-2025 16:06:35,TVS650,"nocodefound",["Unable to locate ROI","#D49","#D21","#R66","#D14","#D24","#TRANS"],False,8
25-04-2025 00:00:00,25-04-2025 16:06:35,TVS650,"nocodefound",["Unable to locate ROI","#C20","#C17"],False,9
25-04-2025 00:00:00,25-04-2025 16:06:36,TVS650,"nocodefound",["Unable to locate ROI","#F1","#R11"],False,10
25-04-2025 00:00:00,25-04-2025 16:06:37,TVS650,"nocodefound",["Unable to locate ROI","#R34","#C13","#C15"],False,12
25-04-2025 00:00:00,25-04-2025 16:06:37,TVS650,"nocodefound",["Unable to locate ROI","#TRANS","#R15","#R14","#D10","#C18"],False,13
25-04-2025 00:00:00,25-04-2025 16:06:38,TVS650,"nocodefound",["Unable to locate ROI","#C48","#C46","#TRANS","#C34"],False,14
25-04-2025 00:00:00,25-04-2025 16:06:38,TVS650,"nocodefound",["Unable to locate ROI","#C11","#C120","#C109","#C114","#BLACKBOX","#GRAYPIPE","#R162","#R165"],False,15
25-04-2025 00:00:00,25-04-2025 16:06:39,TVS650,"nocodefound",["Unable to locate ROI","#C117","#F110"],False,16
25-04-2025 00:00:00,25-04-2025 16:06:39,TVS650,"nocodefound",["Unable to locate ROI","#C126","#C116","#C105","#D106","#D108","#C103","#C115"],False,17
